DYRK1A_N,ITSN1_N,BDNF_N,NR1_N,NR2A_N,pAKT_N,pBRAF_N,pCAMKII_N,pCREB_N,pELK_N,pERK_N,pJNK_N,PKCA_N,pMEK_N,pNR1_N,pNR2A_N,pNR2B_N,pPKCAB_N,pRSK_N,AKT_N,BRAF_N,CAMKII_N,CREB_N,ELK_N,ERK_N,GSK3B_N,JNK_N,MEK_N,TRKA_N,RSK_N,APP_N,Bcatenin_N,SOD1_N,MTOR_N,P38_N,pMTOR_N,DSCR1_N,AMPKA_N,NR2B_N,pNUMB_N,RAPTOR_N,TIAM1_N,pP70S6_N,NUMB_N,P70S6_N,pGSK3B_N,pPKCG_N,CDK5_N,S6_N,ADARB1_N,AcetylH3K9_N,RRP1_N,BAX_N,ARC_N,ERBB4_N,nNOS_N,Tau_N,GFAP_N,GluR3_N,GluR4_N,IL1B_N,P3525_N,pCASP9_N,PSD95_N,SNCA_N,Ubiquitin_N,pGSK3B_Tyr216_N,SHH_N,BAD_N,BCL2_N,pS6_N,pCFOS_N,SYP_N,H3AcK18_N,EGR1_N,H3MeK4_N,CaNA_N,class
0.144681432,0.125027239,0.461094768,0.240056644,0.168433032,0.319843953,0.578934435,0.011590468,0.256793217,0.221729475,0.157009672,0.564895675,0.418453683,0.464750912,0.256279819,0.239007543,0.380273311,0.277619599,0.487628171,0.473188446,0.143923487,0.329576012,0.362040833,0.134137336,0.242842003,0.353056177,0.561649455,0.338786155,0.361499681,0.352875783,0.326810281,0.112413225,0.100063367,0.764126583,0.324612677,0.688314179,0.88264733,0.5489398,0.554721753,0.661150538,0.87534,0.643745332,0.199440142,0.194982892,0.270030406,0.51625192,0.108962419,0.091554001,0.057624152,0.09076087,0.046964878,0.405609983,0.495242022,0.089521807,0.12445922,0.040878363,0.091734668,0.244906282,0.234381852,0.039066132,0.14662104,0.15929154,0.053456733,0.117530918,0.455516716,0.307586133,0.068583879,0.34578218,0.557254622,0.650499483,0.089521807,0.213506117,0.304653541,0.19016976,0.458613687,0.531763408,0.255901299,5
0.155850586,0.135507741,0.525878411,0.258028273,0.184029927,0.393843089,0.438901715,0.023424494,0.25499332,0.219822288,0.15713147,0.562279079,0.4835589,0.526436367,0.291859347,0.24274452,0.396343544,0.258740295,0.628922573,0.494312359,0.132127204,0.354927919,0.37980131,0.143997629,0.23929886,0.348443365,0.557687829,0.378567769,0.391753594,0.406301363,0.387302425,0.148516022,0.115488699,0.810454473,0.399669649,0.747324614,0.847358617,0.577340103,0.570232368,0.648330678,0.785313369,0.584465356,0.209680644,0.090214497,0.254823793,0.524613282,0.091594637,0.069122591,0.14795513,0.084844792,0.026991812,0.39496301,0.475174585,0.264578045,0.193446338,0.228678668,0.093173004,0.388051229,0.308983254,0.057870914,0.096576256,0.1094083,0.065345234,0.118319552,0.501921267,0.243687177,0.067803565,0.130491623,0.442224321,0.447886084,0.264578045,0.213506117,0.298610925,0.172503621,0.42987634,0.371124314,0.264317733,5
0.143301343,0.131937308,0.450467766,0.231305737,0.16448665,0.335856925,0.448695876,0.019340852,0.295089059,0.195082315,0.15996854,0.518197067,0.389125413,0.587401028,0.250706353,0.221948328,0.373157817,0.223825596,0.547833061,0.451396129,0.139382497,0.365268428,0.376134216,0.141932249,0.224374669,0.354858033,0.522077656,0.338894813,0.36546268,0.395295252,0.329711502,0.112470391,0.087070919,0.768221526,0.369446811,0.735998401,0.690814763,0.514832368,0.546167151,0.61441903,0.704360627,0.530931573,0.196144082,0.123181368,0.211629614,0.547602759,0.104802388,0.099258625,0.157461947,0.12017567,0.020392851,0.387202682,0.441636533,0.283271225,0.229396798,0.177901543,0.079299626,0.332742652,0.278676212,0.061615339,0.172632263,0.118620435,0.096342395,0.130893439,0.371474571,0.226180371,0.100471532,0.092305831,0.400443499,0.390629687,0.283271225,0.213506117,0.204476827,0.158939516,0.444404142,0.341215053,0.287997004,5
0.203393867,0.30069461,0.868574942,0.659254795,0.619346351,0.283011991,0.480416249,0.068809051,0.617493165,0.242611264,0.255639995,0.671983079,0.55513862,0.471468917,0.64208295,0.642840727,0.754381553,0.415430725,0.479193886,0.862549758,0.196355648,0.502876879,0.302052211,0.82859255,0.863625582,0.594631602,0.659793404,0.653501128,0.858015812,0.306709353,0.5221435,0.633497567,0.085173552,0.707525007,0.220746909,0.660334568,0.643432809,0.657408025,0.666339381,0.67945758,0.524119132,0.597219717,0.08355671,0.659082573,0.658526732,0.474681849,0.002528834,0.274168091,0.789250509,0.707273697,0.058797751,0.315115129,0.77331318,0.890982126,0.788868891,0.745444944,0.508328956,0.260694085,0.498141186,0.112300304,0.474382817,0.40724004,0.539866051,0.607309555,0.304314865,0.374565251,0.408651526,0.274638986,0.201823323,0.222165265,0.890982126,0.207266913,0.564144097,0.104939568,0.206013556,0.167542605,0.689104828,5
0.213377519,0.304017687,0.915712681,0.684791073,0.628240189,0.293338235,0.491775987,0.075787603,0.755850831,0.26945356,0.264634346,0.683781875,0.606146091,0.508038468,0.68516302,0.671459343,0.782230075,0.516087377,0.486110086,0.875327741,0.204141676,0.540797132,0.326997355,0.857256801,0.924851081,0.607498117,0.671922249,0.692689367,0.863989753,0.33127714,0.571917509,0.654821208,0.107651076,0.758136712,0.236230892,0.685196255,0.687520313,0.710562425,0.751022576,0.72050856,0.583130271,0.618047406,0.103605423,0.654857201,0.652915847,0.439225935,0.0050001,0.266158499,0.732425976,0.761449699,0.055636628,0.327209254,0.790330394,0.878814326,0.820504922,0.695446947,0.487338463,0.304496437,0.474415904,0.105543681,0.470637689,0.478113418,0.525494914,0.603954186,0.392293882,0.275144088,0.416119963,0.328011869,0.24013819,0.275397451,0.878814326,0.254463672,0.533653889,0.117702342,0.226793627,0.167542605,0.681981024,5
0.210464291,0.306206031,0.929042559,0.718233351,0.621175794,0.298214385,0.468523591,0.071821645,0.754685336,0.302384783,0.256526345,0.701492969,0.626255588,0.505333778,0.699321984,0.685220177,0.799596832,0.556872248,0.510754989,0.889415331,0.206651634,0.530323757,0.379278889,0.902520145,0.903018353,0.61455765,0.694733247,0.720243437,0.863712288,0.321129537,0.565064795,0.676126623,0.100697925,0.78215457,0.247327099,0.731112682,0.755775237,0.784113542,0.705725507,0.794407226,0.635260016,0.696104795,0.104299867,0.594860382,0.64103538,0.536880286,0.001580361,0.268087623,0.66450132,0.836491678,0.05001215,0.341127613,0.809462189,0.829724843,0.76085282,0.648231907,0.472327982,0.270576572,0.407579336,0.112521839,0.41772855,0.450952586,0.472953723,0.533625195,0.416242791,0.272759555,0.365096458,0.353604362,0.18595911,0.211193413,0.829724843,0.255592457,0.498217598,0.107742314,0.214599427,0.167542605,0.633990963,5
0.178361581,0.240384647,0.728531374,0.525772128,0.603492031,0.325704368,0.457910749,0.158221322,0.498060412,0.229519304,0.22174871,0.646204468,0.510574929,0.483132732,0.506405392,0.513414497,0.680417503,0.438492088,0.501218571,0.783256961,0.17569991,0.516999962,0.299822273,0.542430032,0.715056979,0.568909317,0.648983091,0.541733477,0.762319684,0.295517049,0.431492426,0.504207962,0.07568064,0.673532246,0.233878682,0.620650655,0.636575157,0.509991195,0.627769338,0.633407296,0.481298046,0.498315628,0.071074737,0.565344024,0.604740969,0.431814399,0.045167581,0.25270943,0.677037284,0.625985668,0.051450579,0.324567103,0.77159431,0.795776082,0.75387973,0.664600225,0.388406719,0.286233112,0.436777295,0.095889453,0.474525949,0.358470719,0.460560582,0.598816929,0.301439413,0.471325411,0.425405204,0.253513302,0.295241623,0.196635291,0.795776082,0.246869501,0.605025328,0.108558526,0.198197092,0.167542605,0.709994545,5
0.186294523,0.262320554,0.774969917,0.58807419,0.632929303,0.337214684,0.495437409,0.168508541,0.546571326,0.248793945,0.224782866,0.67167401,0.577765043,0.532091344,0.557257104,0.544406539,0.700354082,0.51884013,0.50850353,0.818476825,0.180127247,0.544200673,0.332546891,0.565495853,0.727419793,0.593545753,0.672531223,0.601735588,0.788515272,0.335314945,0.470413719,0.56160969,0.086343214,0.7546012,0.257044909,0.653169879,0.708147278,0.583027482,0.685508668,0.697342652,0.582007953,0.543212707,0.086078815,0.594547319,0.602776266,0.451897352,0.047690873,0.274794213,0.645061771,0.691519236,0.051242859,0.339023461,0.811538947,0.803567026,0.771014032,0.647620656,0.406128782,0.353665513,0.435845239,0.090362806,0.455534779,0.450383303,0.447698267,0.601764818,0.408425829,0.354508054,0.441159769,0.284432614,0.309790876,0.34328462,0.803567026,0.210213577,0.551377641,0.135739331,0.293293702,0.167542605,0.695823838,5
0.190033667,0.2614872,0.801150925,0.618234535,0.686539296,0.356822061,0.488669902,0.173563414,0.559448568,0.274787143,0.224921773,0.696565422,0.615632439,0.528532604,0.605077324,0.576272019,0.715823876,0.567735914,0.551162943,0.837799119,0.179681354,0.56623261,0.434196637,0.604505693,0.782320496,0.596316478,0.69023327,0.649135247,0.798894993,0.323322505,0.49040622,0.56612415,0.090448662,0.783545478,0.268760466,0.72321641,0.804138493,0.657216472,0.679270857,0.77139886,0.637004346,0.608173657,0.100844919,0.553542286,0.580000453,0.473660909,0.048454763,0.272756524,0.577047308,0.78799476,0.050086722,0.351531278,0.841409736,0.775330701,0.730990873,0.622144829,0.398914421,0.334232639,0.38941782,0.099087952,0.434131499,0.468722715,0.399382389,0.526220672,0.449839567,0.380215637,0.395263768,0.328804288,0.249971812,0.302276447,0.775330701,0.242064755,0.5060066,0.142564703,0.277016229,0.167542605,0.663726533,5
0.159251329,0.201811915,0.650192796,0.463748813,0.512110413,0.348756235,0.484525587,0.185852031,0.403344098,0.213256997,0.190407959,0.622869219,0.473928347,0.491238851,0.414052796,0.416770313,0.602440612,0.41191391,0.486731647,0.695502388,0.16348127,0.491676264,0.294139438,0.407176126,0.569756362,0.529672216,0.622161593,0.511733853,0.703950063,0.289393689,0.397674897,0.428276456,0.074227196,0.654512655,0.25645521,0.622404414,0.644552967,0.457960582,0.577172673,0.616355001,0.490346716,0.477998415,0.061480519,0.488363996,0.553873277,0.472521627,0.06377573,0.267467191,0.646170491,0.552242803,0.051091659,0.352971306,0.756944141,0.708403127,0.677007706,0.590574679,0.330575888,0.388305835,0.418512985,0.094312872,0.434436754,0.405537634,0.411544687,0.628628142,0.256085822,0.446732744,0.462060552,0.32038948,0.364821505,0.225273473,0.708403127,0.20173499,0.601801341,0.136392008,0.221943173,0.167542605,0.739255271,5
0.162598703,0.213257666,0.707756553,0.51190434,0.557081661,0.366089833,0.488310677,0.197003865,0.452809061,0.226159521,0.196284369,0.706220934,0.542785854,0.515179016,0.466547347,0.461090613,0.639482507,0.514147795,0.526485741,0.741092541,0.158286963,0.540824208,0.347178658,0.432717093,0.612665019,0.553642411,0.659328865,0.57626233,0.742803293,0.299486199,0.452589558,0.483707999,0.080373302,0.73736143,0.277955117,0.648166664,0.730152102,0.527897466,0.640273793,0.687792145,0.579773008,0.496167694,0.079927633,0.4505543,0.510844133,0.456097758,0.050873959,0.253622659,0.564186406,0.592572645,0.047993768,0.350815589,0.798983947,0.721972174,0.622735297,0.536375917,0.319154209,0.466622665,0.357242769,0.080983063,0.368400735,0.479740496,0.371418711,0.58766155,0.376948992,0.45252317,0.431615841,0.250169454,0.418340965,0.244350297,0.721972174,0.203912616,0.495753074,0.15866588,0.351274596,0.167542605,0.689664372,5
0.16434669,0.224198778,0.723617688,0.550875572,0.630101555,0.385419909,0.476236447,0.205789639,0.426985231,0.254224942,0.202051103,0.664435433,0.600157342,0.547783422,0.52723272,0.495838983,0.665186971,0.572541322,0.565114962,0.76203464,0.162179273,0.566261583,0.519192363,0.467815885,0.640767109,0.562194352,0.700565612,0.64962151,0.757497004,0.332057942,0.447194131,0.492078068,0.095807784,0.794314219,0.30689712,0.713067525,0.829611423,0.615440568,0.664497098,0.771827604,0.656989992,0.589945381,0.086960547,0.448166962,0.543988652,0.491995578,0.05374496,0.260329153,0.512718223,0.707973004,0.049601559,0.38223529,0.813465624,0.659835069,0.813632505,0.538425975,0.319345655,0.314130302,0.346737988,0.088810224,0.336992279,0.445366917,0.359011995,0.551893083,0.42581824,0.404510643,0.39405387,0.306345007,0.375547309,0.30662923,0.659835069,0.207587508,0.515440753,0.159447949,0.330108508,0.167542605,0.627771983,5
0.157785927,0.208293938,0.668589145,0.48302873,0.475856414,0.427168375,0.558276075,0.229595994,0.49685462,0.225731569,0.186717084,0.669777319,0.541554016,0.566820433,0.433546478,0.422257447,0.627554285,0.448057752,0.546321884,0.698538792,0.166056214,0.582056669,0.388666828,0.394769726,0.567588101,0.553194404,0.710789381,0.605383488,0.734914811,0.418960011,0.458021897,0.415093155,0.083924664,0.733781948,0.330920669,0.676934132,0.707824981,0.462163614,0.624145944,0.660013156,0.597356534,0.511092956,0.080818072,0.42344706,0.478974819,0.534864033,0.067175847,0.254584298,0.607840483,0.487154467,0.047016409,0.352693779,0.768648259,0.741262161,0.696062691,0.605870484,0.287145839,0.458408281,0.327098452,0.076799882,0.433951446,0.448337122,0.372825434,0.604315496,0.379714016,0.549751047,0.538934284,0.334229724,0.434364451,0.363738881,0.741262161,0.240218957,0.6494923,0.162446744,0.28610367,0.167542605,0.692729278,5
0.153208352,0.208009242,0.704718036,0.500480902,0.498658844,0.407492461,0.541510509,0.229219467,0.494263456,0.236116214,0.185162031,0.679730754,0.567900094,0.57552839,0.461700897,0.432149744,0.629899329,0.51673117,0.559465943,0.732807143,0.16309682,0.617488048,0.412615783,0.388153136,0.57754883,0.552845857,0.705407206,0.554149174,0.739798975,0.391557651,0.479279075,0.434317582,0.105113483,0.777422711,0.325426977,0.690412942,0.762543648,0.53986613,0.630265189,0.689908491,0.639996142,0.526391126,0.081612371,0.398268248,0.487526226,0.505417304,0.077962647,0.281171444,0.569818693,0.554398161,0.05194467,0.368070446,0.846595811,0.644102743,0.784204683,0.613987312,0.295004023,0.461218405,0.353347303,0.074581625,0.433540035,0.520058363,0.370895179,0.587517471,0.445044569,0.644081284,0.522024908,0.316180873,0.543050556,0.365588276,0.644102743,0.274747785,0.6305051,0.206125241,0.426335361,0.167542605,0.709657893,5
0.15656036,0.208764038,0.702890378,0.533133868,0.572818672,0.411680197,0.473690516,0.231056361,0.49353116,0.252462532,0.189237415,0.699907421,0.638207209,0.603665903,0.506560171,0.469169436,0.64245832,0.573436836,0.599797704,0.738268917,0.162793803,0.618328915,0.454093764,0.410482626,0.566017303,0.552408259,0.731864789,0.596271516,0.751276346,0.384971212,0.479067453,0.421506281,0.110289652,0.825278452,0.350545134,0.71959595,0.867190179,0.59479991,0.686224629,0.761594821,0.72339897,0.630172225,0.085641283,0.383551724,0.483734426,0.521946646,0.065377869,0.247545231,0.451679963,0.646169695,0.044780777,0.381328315,0.870462603,0.684108807,0.784798607,0.566660741,0.275519137,0.403437476,0.289152905,0.064021381,0.346226626,0.523152378,0.319214779,0.523503121,0.415367285,0.544828142,0.463080415,0.345874641,0.457213537,0.45407241,0.684108807,0.21136579,0.547553208,0.202443179,0.422444513,0.167542605,0.647512616,5
0.130362428,0.186619794,0.641710059,0.437635719,0.409555899,0.452863121,0.571918562,0.202962618,0.557239408,0.208092581,0.17027781,0.682853027,0.55086186,0.564467428,0.408925328,0.379007329,0.584849482,0.423364123,0.551856994,0.662694583,0.158143328,0.618161952,0.409882348,0.428860172,0.496611887,0.538687949,0.676440419,0.553220874,0.711577854,0.454947605,0.374330282,0.370007042,0.082481877,0.691142986,0.292731957,0.678959551,0.735820282,0.436890914,0.629392356,0.655664465,0.56731005,0.406828523,0.058830746,0.340349793,0.442199503,0.473969809,0.067212359,0.226374173,0.576748917,0.423854308,0.048347715,0.346662012,0.686442498,0.683590552,0.62909575,0.547793838,0.26144936,0.362097086,0.298864771,0.055414183,0.447774358,0.427599209,0.348053103,0.533942381,0.399876369,0.524577863,0.552264781,0.333711227,0.513592055,0.442757714,0.683590552,0.138313184,0.521787968,0.174947127,0.384071524,0.167542605,0.666810626,5
0.137669112,0.191729546,0.671132851,0.470506441,0.432094729,0.451775581,0.598636236,0.204007986,0.681129942,0.233827049,0.178875228,0.690633724,0.598551581,0.627091531,0.436090221,0.406318686,0.60413633,0.481221073,0.57693454,0.696197977,0.162949437,0.72452381,0.493615241,0.334704976,0.511721326,0.539854902,0.713155575,0.594186166,0.72984057,0.448416592,0.369451173,0.391962943,0.094366348,0.819100871,0.323020063,0.721667496,0.812218241,0.481435037,0.661233196,0.681405718,0.657284776,0.506207374,0.078825596,0.32629339,0.454873934,0.476617154,0.064666019,0.219730685,0.50949139,0.450452744,0.038581996,0.357633092,0.680563578,0.501151508,0.582075892,0.50255969,0.239938362,0.282111596,0.267780012,0.057541018,0.3714132,0.533729811,0.31229666,0.514725984,0.541248656,0.589160558,0.488756243,0.318383275,0.429665045,0.415813996,0.501151508,0.222115918,0.575716613,0.195403716,0.448265067,0.167542605,0.632039885,5
0.141687165,0.186126642,0.642978138,0.497763593,0.484888995,0.470757852,0.634175634,0.201458781,0.446769532,0.241041431,0.177727209,0.717848285,0.614526792,0.631696504,0.468974444,0.417445625,0.600907199,0.540414029,0.621496098,0.713275783,0.16458785,0.654717067,0.501140357,0.335935708,0.493357297,0.536188771,0.707427724,0.660897787,0.740275774,0.414230965,0.46473469,0.372277907,0.098212473,0.815289741,0.347394633,0.753842173,0.901988524,0.544334135,0.683581789,0.766583628,0.727865973,0.601026284,0.066889592,0.311570948,0.44225739,0.50005441,0.063378927,0.224797098,0.451381807,0.583152042,0.03764542,0.385412499,0.740034873,0.515061552,0.602908143,0.459560023,0.225760079,0.364176361,0.201718311,0.057634185,0.351195078,0.525593024,0.291090445,0.481610118,0.539623247,0.529176876,0.448077198,0.278073883,0.476734028,0.431498202,0.515061552,0.228835628,0.595849563,0.221974428,0.502906295,0.167542605,0.611657633,5
0.175150025,0.21960237,0.753395231,0.660408139,0.678981485,0.271291536,0.409421976,0.08962096,0.442228012,0.228947907,0.199945191,0.637155038,0.470233875,0.469293624,0.607266654,0.515362212,0.754574372,0.40860863,0.455522503,0.790983992,0.12812102,0.454041777,0.227069549,0.671675806,0.785107391,0.55885205,0.616945081,0.502416613,0.836054583,0.224199451,0.451347535,0.600011521,0.072615894,0.648555957,0.232346212,0.655371478,0.631963465,0.545802786,0.654392238,0.657652266,0.426852188,0.458381309,0.052086462,0.651431293,0.736490668,0.506025054,0.108366169,0.264222722,0.583334907,0.821666332,0.038515238,0.344399308,0.790303649,0.897299994,0.921816898,0.665495965,0.398055851,0.348536902,0.572619387,0.139961178,0.532961371,0.440616066,0.619604821,0.771490235,0.354161024,0.430749781,0.557076024,0.314316893,0.19857043,0.294837639,0.897299994,0.213506117,0.66139334,0.101168821,0.253620903,0.167542605,0.708813106,5
0.156379254,0.213915213,0.749036732,0.654526782,0.677429465,0.271754301,0.388216414,0.083394475,0.477003025,0.231789106,0.203128018,0.635686441,0.472230829,0.453640646,0.632631201,0.535647418,0.745627236,0.472244988,0.459986254,0.793009894,0.127097437,0.483110128,0.232501516,0.671290293,0.774106519,0.55021209,0.608495934,0.510855604,0.852017495,0.209173962,0.448625019,0.601268028,0.072776311,0.66314997,0.231596879,0.661206752,0.666209055,0.569154227,0.649106193,0.657748251,0.45212372,0.448767456,0.05644965,0.69079538,0.764529735,0.504055657,0.09907047,0.271678938,0.564524483,0.8739794,0.0374528,0.339513591,0.845689022,0.829578855,0.896730201,0.699069286,0.412344673,0.368300371,0.580821689,0.144771476,0.551122419,0.538506291,0.599272347,0.816730675,0.414922645,0.436647669,0.567563118,0.361523116,0.19857043,0.342286101,0.829578855,0.213506117,0.681912692,0.115395484,0.322294184,0.167542605,0.735060483,5
0.152673358,0.222570958,0.792655315,0.657236106,0.745530005,0.28955856,0.449420237,0.079744676,0.5055047,0.253355723,0.200007632,0.649192219,0.511727079,0.489313941,0.677234448,0.556037523,0.743267303,0.550382718,0.502983645,0.820642105,0.130448501,0.478799489,0.277917374,0.694936001,0.782747306,0.563303289,0.619663301,0.552282988,0.864281329,0.217530186,0.467409995,0.608403431,0.081370596,0.72910968,0.249780834,0.692169569,0.746675246,0.672441447,0.680912166,0.723445205,0.517625448,0.527837722,0.068626318,0.656488308,0.72785717,0.550501524,0.089683081,0.271309525,0.562627894,1,0.038040965,0.352154701,0.806141695,0.804690526,0.885595899,0.661806765,0.379196122,0.3235662,0.51323658,0.149907214,0.477954011,0.424703187,0.536241499,0.704931114,0.387300122,0.364554765,0.506637327,0.365217992,0.19857043,0.363186193,0.804690526,0.213506117,0.644973689,0.107828776,0.300474917,0.167542605,0.686371199,5
0.15173348,0.190976896,0.682885684,0.653019486,0.619778949,0.343616604,0.435645675,0.215526997,0.399233367,0.194580894,0.167024507,0.62301049,0.487881042,0.495529842,0.567843426,0.455658502,0.705797438,0.41459258,0.544615227,0.710065681,0.11590754,0.506747656,0.245668674,0.514050847,0.659913116,0.545472032,0.645954923,0.504624514,0.785613377,0.284575648,0.434498506,0.551240839,0.067826927,0.670470724,0.258688482,0.659000979,0.649477964,0.489768257,0.65128935,0.642685961,0.453533695,0.473267371,0.051343854,0.596174145,0.635926198,0.467168992,0.117260317,0.24550576,0.539529173,0.638587085,0.037481125,0.33444562,0.753526676,0.92546474,0.826456195,0.70259695,0.34805719,0.364624455,0.587942747,0.135288544,0.520007052,0.430461427,0.515002311,0.821761549,0.421823484,0.498662471,0.540253776,0.298845837,0.19857043,0.253218408,0.92546474,0.213506117,0.664639778,0.129537793,0.32472006,0.167542605,0.721034278,5
